task_id,suite,model,variant,rep,correct,failure_stage,is_silent,tokens,final_answer,causal_attributed,source_file,source_dir
dsbench_real_00000033_question7,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,11206,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000033_question7,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,10316,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000033_question8,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,9969,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000033_question8,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10642,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000033_question8,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9716,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question1,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,6526,11500,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question1,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,9884,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question1,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,10075,11550.0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question2,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,8926,15500,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question2,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8952,506115.8744102305,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question2,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,15172,17252.73014035074,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question3,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,13977,477000,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question3,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,13750,"', final_answer)",False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question3,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,8888,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question4,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,9339,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question4,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8588,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question4,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9612,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question5,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,11697,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question5,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,12783,Not within the forecast period,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question5,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,8210,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question6,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,12941,"', final_answer)",False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question6,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10852,"', final_answer)",False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question6,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,11255,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question7,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10049,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question7,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10364,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question7,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9760,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question8,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10988,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question8,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10110,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question8,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,10274,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question9,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,12043,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question9,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10578,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000035_question9,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,12956,139752.0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question1,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,13898,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question1,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10320,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question1,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,10061,Unable to determine the total cumulative rated capacity due to lack of data.,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question2,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10288,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question2,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10728,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question2,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,10902,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question3,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10357,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question3,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,14286,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question3,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9696,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question4,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10667,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question4,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10220,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question4,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9811,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question5,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,14046,No relevant data found for December 2019 revenue.,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question5,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10196,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000038_question5,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,13928,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question1,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,9159,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question1,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,7623,0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question1,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,10202,0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question2,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,8554,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question2,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8054,No data file found in the current working directory.,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question2,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,12008,c. Not enough information,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question3,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,9768,Not enough information,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question3,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8804,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question3,dsbench,gpt-4o-mini,baseline,2,True,none,False,7612,c. Not enough information,True,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question4,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10493,0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question4,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8523,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question4,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,8350,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question5,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,11181,b. =Assumptions!F17*IncState!F7,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question5,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,9696,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question5,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,8254,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question6,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,8958,16,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question6,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8392,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question6,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9395,More than 5,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question7,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,8920,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question7,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8874,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question7,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,12241,-360.0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question8,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10372,Not enough information,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question8,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,10114,c,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question8,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,8259,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question9,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,7466,Not enough information,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question9,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8469,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question9,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,8785,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question10,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,9198,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question10,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8658,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question10,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9111,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question11,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10659,750.0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question11,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,9423,-14690.2,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question11,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,11078,-14700.2,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question12,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,9264,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question12,dsbench,gpt-4o-mini,baseline,1,True,none,False,10845,Unable to answer the question without the Debt worksheet.,True,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question12,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9285,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question13,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,8019,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question13,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,9421,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question13,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,12325,-73501.0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question14,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10628,0,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question14,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8954,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question14,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,11884,More than 2,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question15,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,10023,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question15,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,9265,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question15,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,9081,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question16,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,8817,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question16,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,8855,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question16,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question17,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question17,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question17,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question18,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question18,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question18,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question19,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question19,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question19,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question20,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question20,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000043_question20,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question6,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question6,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question6,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question7,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question7,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question7,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question8,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question8,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question8,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question9,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question9,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question9,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question10,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question10,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question10,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question11,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question11,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question11,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question12,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question12,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question12,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question13,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question13,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question13,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question14,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question14,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question14,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question15,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question15,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question15,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question16,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question16,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question16,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question17,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question17,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question17,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question18,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question18,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000001_question18,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question41,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question41,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question41,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question42,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question42,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question42,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question43,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question43,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question43,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question44,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question44,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question44,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question45,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question45,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question45,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question46,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question46,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question46,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question47,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question47,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question47,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question48,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question48,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question48,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question49,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question49,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question49,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question50,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question50,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000004_question50,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question26,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question26,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question26,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question27,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question27,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question27,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question28,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question28,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question28,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question29,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question29,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question29,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question30,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question30,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question30,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question31,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question31,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question31,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question32,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question32,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question32,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question33,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question33,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question33,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question34,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question34,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000008_question34,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
