task_id,suite,model,variant,rep,correct,observability,failure_stage,failure_subcategory,propagation_depth,is_silent,is_infra_failure,tokens,final_answer,label_source
dsbench_real_00000016_question12,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000016_question12,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question1,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question1,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question1,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question2,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question2,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question2,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question3,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question3,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question3,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question4,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question4,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question4,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question5,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question5,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question5,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question6,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question6,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question6,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question7,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question7,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000030_question7,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question1,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question1,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question1,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question2,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question2,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question2,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question3,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question3,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question3,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question4,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question4,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question4,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question5,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question5,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question5,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question6,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question6,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question6,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question7,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question7,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question7,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question8,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question8,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000033_question8,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question1,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question1,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question1,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question2,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question2,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question2,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question3,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question3,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question3,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question4,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question4,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question4,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question5,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question5,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question5,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question6,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question6,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question6,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question7,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question7,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question7,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question8,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question8,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question8,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question9,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question9,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000035_question9,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question1,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question1,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question1,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question2,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question2,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question2,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question3,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question3,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question3,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question4,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question4,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question4,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question5,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question5,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000038_question5,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question1,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question1,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question1,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question2,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question2,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question2,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question3,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question3,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question3,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question4,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question4,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question4,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question5,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question5,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question5,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question6,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question6,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question6,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question7,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question7,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question7,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question8,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question8,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question8,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question9,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question9,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question9,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question10,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question10,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question10,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question11,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question11,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question11,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question12,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question12,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question12,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question13,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question13,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question13,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question14,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question14,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question14,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question15,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question15,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question15,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question16,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question16,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question16,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question17,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question17,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question17,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question18,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question18,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question18,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question19,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question19,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question19,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question20,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question20,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000043_question20,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question6,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question6,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question6,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question7,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question7,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question7,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question8,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question8,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question8,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question9,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question9,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question9,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question10,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question10,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question10,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question11,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question11,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question11,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question12,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question12,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question12,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question13,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question13,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question13,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question14,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question14,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question14,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question15,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question15,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question15,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question16,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question16,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question16,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question17,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question17,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question17,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question18,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question18,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000001_question18,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question41,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question41,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question41,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question42,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question42,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question42,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question43,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question43,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question43,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question44,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question44,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question44,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question45,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question45,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question45,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question46,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question46,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question46,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question47,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question47,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question47,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question48,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question48,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question48,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question49,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question49,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question49,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question50,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question50,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000004_question50,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question26,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question26,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question26,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question27,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question27,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question27,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question28,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question28,dsbench,deepseek-v3,baseline,1,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question28,dsbench,deepseek-v3,baseline,2,False,loud,unknown,unknown,-1,False,True,0,,unmatched
dsbench_real_00000008_question29,dsbench,deepseek-v3,baseline,0,False,loud,unknown,unknown,-1,False,True,0,,unmatched
