run_id,task_id,dataset_id,suite,model,model_snapshot,provider,harness,variant,rep,api_status,parser_status,execution_status,task_correct,observability,failure_stage,failure_subcategory,is_infra_failure,infra_subtype,originating_step,propagation_depth,is_silent,recovered,tokens,tokens_input,tokens_output,cost_usd,final_answer,label_source,annotation_confidence,human_gold,adjudication_status
run_04296,dsbench_real_00000005_question27,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,13744,0,0,0.03436,,rule,,,pending
run_04297,dsbench_real_00000005_question27,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,12395,0,0,0.030988,,rule,,,pending
run_04298,dsbench_real_00000005_question27,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,6,6,True,False,14273,0,0,0.035682,1,rule,,,pending
run_04299,dsbench_real_00000005_question28,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,3,3,True,False,9626,0,0,0.024065,40279,rule,,,pending
run_04300,dsbench_real_00000005_question28,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,9750,0,0,0.024375,,rule,,,pending
run_04301,dsbench_real_00000005_question28,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,11512,0,0,0.02878,,rule,,,pending
run_04302,dsbench_real_00000005_question29,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,key_error,False,none,0,0,False,False,12733,0,0,0.031832,,rule,,,pending
run_04303,dsbench_real_00000005_question29,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,type_error,False,none,0,0,False,False,14236,0,0,0.03559,,rule,,,pending
run_04304,dsbench_real_00000005_question29,dsbench_00000005,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,7,7,True,False,17597,0,0,0.043992,53,rule,,,pending
run_04305,dsbench_real_00000006_question17,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,4,4,True,False,7626,0,0,0.019065,"', delta_voters_count)",rule,,,pending
run_04306,dsbench_real_00000006_question17,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,9788,0,0,0.02447,,rule,,,pending
run_04307,dsbench_real_00000006_question17,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,key_error,False,none,0,0,False,False,12690,0,0,0.031725,,rule,,,pending
run_04308,dsbench_real_00000006_question18,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14833,0,0,0.037082,,rule,,,pending
run_04309,dsbench_real_00000006_question18,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,4,4,True,False,11094,0,0,0.027735,Alpha,rule,,,pending
run_04310,dsbench_real_00000006_question18,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,4,4,True,False,7516,0,0,0.01879,Alpha,rule,,,pending
run_04311,dsbench_real_00000006_question19,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,7,7,True,False,15788,0,0,0.03947,194.0,rule,,,pending
run_04312,dsbench_real_00000006_question19,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,5,5,True,False,11915,0,0,0.029788,8,rule,,,pending
run_04313,dsbench_real_00000006_question19,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,9812,0,0,0.02453,,rule,,,pending
run_04314,dsbench_real_00000006_question20,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,key_error,False,none,0,0,False,False,12116,0,0,0.03029,,rule,,,pending
run_04315,dsbench_real_00000006_question20,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,8555,0,0,0.021388,,rule,,,pending
run_04316,dsbench_real_00000006_question20,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,6,6,True,False,13825,0,0,0.034563,Red,rule,,,pending
run_04317,dsbench_real_00000006_question21,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,type_error,False,none,0,0,False,False,12248,0,0,0.03062,,rule,,,pending
run_04318,dsbench_real_00000006_question21,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,3,3,True,False,7750,0,0,0.019375,"', winning_party)",rule,,,pending
run_04319,dsbench_real_00000006_question21,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,5,5,True,False,10341,0,0,0.025853,Green,rule,,,pending
run_04320,dsbench_real_00000006_question22,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,type_error,False,none,0,0,False,False,13680,0,0,0.0342,,rule,,,pending
run_04321,dsbench_real_00000006_question22,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8130,0,0,0.020325,,rule,,,pending
run_04322,dsbench_real_00000006_question22,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,5,5,True,False,11144,0,0,0.02786,All parties won at least one district,rule,,,pending
run_04323,dsbench_real_00000006_question23,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,4,4,True,False,11386,0,0,0.028465,"', winning_party)",rule,,,pending
run_04324,dsbench_real_00000006_question23,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,3,3,True,False,10689,0,0,0.026722,"', winning_party)",rule,,,pending
run_04325,dsbench_real_00000006_question23,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,5,5,True,False,12344,0,0,0.03086,"', winning_party)",rule,,,pending
run_04326,dsbench_real_00000006_question24,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,7,7,True,False,16320,0,0,0.0408,4,rule,,,pending
run_04327,dsbench_real_00000006_question24,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,type_error,False,none,0,0,False,False,12283,0,0,0.030707,,rule,,,pending
run_04328,dsbench_real_00000006_question24,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,type_error,False,none,0,0,False,False,10577,0,0,0.026443,,rule,,,pending
run_04329,dsbench_real_00000006_question25,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,4795,0,0,0.011987,"', 'Refined data inspection in progress.')",rule,,,pending
run_04330,dsbench_real_00000006_question25,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,5,5,True,False,12889,0,0,0.032223,12,rule,,,pending
run_04331,dsbench_real_00000006_question25,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,7434,0,0,0.018585,,rule,,,pending
run_04332,dsbench_real_00000006_question26,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,runtime,type_error,False,none,0,0,False,False,13349,0,0,0.033372,,rule,,,pending
run_04333,dsbench_real_00000006_question26,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,11327,0,0,0.028317,,rule,,,pending
run_04334,dsbench_real_00000006_question26,dsbench_00000006,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9407,0,0,0.023518,,rule,,,pending
run_04335,dsbench_real_00000007_question1,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,12468,0,0,0.03117,,rule,,,pending
run_04336,dsbench_real_00000007_question1,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,13727,0,0,0.034318,,rule,,,pending
run_04337,dsbench_real_00000007_question1,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,9312,0,0,0.02328,,rule,,,pending
run_04338,dsbench_real_00000007_question2,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,12631,0,0,0.031578,,rule,,,pending
run_04339,dsbench_real_00000007_question2,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,16057,0,0,0.040142,,rule,,,pending
run_04340,dsbench_real_00000007_question2,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,8356,0,0,0.02089,,rule,,,pending
run_04341,dsbench_real_00000007_question3,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,19794,0,0,0.049485,Data is not structured or clear enough to determine the Sculpted DSCR for Scenario 6.,rule,,,pending
run_04342,dsbench_real_00000007_question3,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,10324,0,0,0.02581,,rule,,,pending
run_04343,dsbench_real_00000007_question3,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,12540,0,0,0.03135,,rule,,,pending
run_04344,dsbench_real_00000007_question4,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14191,0,0,0.035478,,rule,,,pending
run_04345,dsbench_real_00000007_question4,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9744,0,0,0.02436,,rule,,,pending
run_04346,dsbench_real_00000007_question4,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,12651,0,0,0.031628,,rule,,,pending
run_04347,dsbench_real_00000007_question5,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,8459,0,0,0.021147,,rule,,,pending
run_04348,dsbench_real_00000007_question5,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,5118,0,0,0.012795,"dict_keys(['Formats', 'Data'])",rule,,,pending
run_04349,dsbench_real_00000007_question5,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14941,0,0,0.037352,,rule,,,pending
run_04350,dsbench_real_00000007_question6,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,22889,0,0,0.057223,,rule,,,pending
run_04351,dsbench_real_00000007_question6,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,7280,0,0,0.0182,,rule,,,pending
run_04352,dsbench_real_00000007_question6,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,7,7,True,False,25924,0,0,0.06481,Data is insufficient to determine the Equity IRR for Scenario 7.,rule,,,pending
run_04353,dsbench_real_00000007_question7,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14164,0,0,0.03541,,rule,,,pending
run_04354,dsbench_real_00000007_question7,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,20164,0,0,0.05041,,rule,,,pending
run_04355,dsbench_real_00000007_question7,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,22043,0,0,0.055107,,rule,,,pending
run_04356,dsbench_real_00000007_question8,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,15433,0,0,0.038582,,rule,,,pending
run_04357,dsbench_real_00000007_question8,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,17646,0,0,0.044115,,rule,,,pending
run_04358,dsbench_real_00000007_question8,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,16230,0,0,0.040575,,rule,,,pending
run_04359,dsbench_real_00000007_question9,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,16028,0,0,0.04007,,rule,,,pending
run_04360,dsbench_real_00000007_question9,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14347,0,0,0.035867,,rule,,,pending
run_04361,dsbench_real_00000007_question9,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,16797,0,0,0.041993,,rule,,,pending
run_04362,dsbench_real_00000007_question10,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,15187,0,0,0.037968,,rule,,,pending
run_04363,dsbench_real_00000007_question10,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,9809,0,0,0.024522,,rule,,,pending
run_04364,dsbench_real_00000007_question10,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,13470,0,0,0.033675,,rule,,,pending
run_04365,dsbench_real_00000007_question11,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,4,4,True,False,12506,0,0,0.031265,None,rule,,,pending
run_04366,dsbench_real_00000007_question11,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,5,5,True,False,12479,0,0,0.031197,115238,rule,,,pending
run_04367,dsbench_real_00000007_question11,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14610,0,0,0.036525,,rule,,,pending
run_04368,dsbench_real_00000007_question12,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,20822,0,0,0.052055,,rule,,,pending
run_04369,dsbench_real_00000007_question12,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,8449,0,0,0.021122,,rule,,,pending
run_04370,dsbench_real_00000007_question12,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,runtime,security_block,False,none,0,0,False,False,15230,0,0,0.038075,,rule,,,pending
run_04371,dsbench_real_00000007_question13,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,10030,0,0,0.025075,,rule,,,pending
run_04372,dsbench_real_00000007_question13,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,12223,0,0,0.030558,,rule,,,pending
run_04373,dsbench_real_00000007_question13,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,16837,0,0,0.042092,,rule,,,pending
run_04374,dsbench_real_00000007_question14,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,20533,0,0,0.051333,,rule,,,pending
run_04375,dsbench_real_00000007_question14,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,22991,0,0,0.057478,,rule,,,pending
run_04376,dsbench_real_00000007_question14,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,17977,0,0,0.044943,,rule,,,pending
run_04377,dsbench_real_00000007_question15,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,11308,0,0,0.02827,,rule,,,pending
run_04378,dsbench_real_00000007_question15,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,19769,0,0,0.049423,,rule,,,pending
run_04379,dsbench_real_00000007_question15,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,21633,0,0,0.054082,,rule,,,pending
run_04380,dsbench_real_00000007_question16,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14867,0,0,0.037167,,rule,,,pending
run_04381,dsbench_real_00000007_question16,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14977,0,0,0.037442,,rule,,,pending
run_04382,dsbench_real_00000007_question16,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,12153,0,0,0.030382,,rule,,,pending
run_04383,dsbench_real_00000007_question17,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,19075,0,0,0.047688,,rule,,,pending
run_04384,dsbench_real_00000007_question17,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,12765,0,0,0.031913,,rule,,,pending
run_04385,dsbench_real_00000007_question17,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,15329,0,0,0.038323,,rule,,,pending
run_04386,dsbench_real_00000007_question18,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,11830,0,0,0.029575,,rule,,,pending
run_04387,dsbench_real_00000007_question18,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,11629,0,0,0.029073,,rule,,,pending
run_04388,dsbench_real_00000007_question18,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,16150,0,0,0.040375,,rule,,,pending
run_04389,dsbench_real_00000007_question19,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,18310,0,0,0.045775,,rule,,,pending
run_04390,dsbench_real_00000007_question19,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,1,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,14245,0,0,0.035612,,rule,,,pending
run_04391,dsbench_real_00000007_question19,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,2,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,11844,0,0,0.02961,,rule,,,pending
run_04392,dsbench_real_00000007_question20,dsbench_00000007,dsbench,gpt-4o,"gpt-4o (rolling alias, June 2026)",ChatAnywhere,react_minimal,baseline,0,ok,ok,error,False,loud,output_mismatch,hallucinated_answer,False,none,0,0,False,False,11056,0,0,0.02764,,rule,,,pending
